# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "--fraction" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.tradis.gff" "-o" "P125109_input_LB_1.deseq.fc.tsv" "P125109_input_LB_1.deseq.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_input_LB_1.deseq.bam
P125109_04279	P125109_v1_chr	4046366	4047121	+	756	28
P125109_04280	P125109_v1_chr	4047131	4047736	+	606	53
P125109_04281	P125109_v1_chr	4047733	4049373	+	1641	2
P125109_04282	P125109_v1_chr	4049579	4049833	+	255	216
P125109_04283	P125109_v1_chr	4049837	4050385	+	549	1265
P125109_04284	P125109_v1_chr	4050388	4051167	+	780	1221
P125109_04285	P125109_v1_chr	4051197	4051991	+	795	1332
P125109_04286	P125109_v1_chr	4051999	4052487	-	489	461
P125109_04287	P125109_v1_chr	4052673	4054151	+	1479	26
P125109_04288	P125109_v1_chr	4054237	4054938	+	702	2060
P125109_04289	P125109_v1_chr	4055192	4057015	+	1824	6663
P125109_04290	P125109_v1_chr	4057015	4057210	-	196	238
P125109_04291	P125109_v1_chr	4057212	4058375	-	1164	1561
P125109_04292	P125109_v1_chr	4058385	4060574	-	2190	2631
P125109_04293	P125109_v1_chr	4060764	4062095	+	1332	1845
P125109_04294	P125109_v1_chr	4062095	4062709	+	615	1194
P125109_04295	P125109_v1_chr	4062748	4064199	+	1452	579
P125109_04296	P125109_v1_chr	4064211	4064756	+	546	3
P125109_04297	P125109_v1_chr	4065137	4066674	+	1538	2603
P125109_04298	P125109_v1_chr	4066745	4066821	+	77	115
P125109_04299	P125109_v1_chr	4066933	4067008	+	76	163
P125109_04300	P125109_v1_chr	4067193	4070096	+	2904	3930
P125109_04301	P125109_v1_chr	4070297	4070407	+	111	85
P125109_04302	P125109_v1_chr	4070713	4071243	-	531	574
P125109_04303	P125109_v1_chr	4071225	4071809	-	585	634
P125109_04304	P125109_v1_chr	4071879	4072148	+	270	210
P125109_04305	P125109_v1_chr	4072225	4073211	+	987	1024
P125109_04306	P125109_v1_chr	4073228	4073851	+	624	319
P125109_04307	P125109_v1_chr	4073864	4074772	-	909	1297
P125109_04308	P125109_v1_chr	4075160	4077946	+	2787	70
P125109_04309	P125109_v1_chr	4078095	4078204	+	110	0
P125109_04310	P125109_v1_chr	4078281	4078913	-	633	0
P125109_04311	P125109_v1_chr	4079180	4079377	+	198	11
P125109_04312	P125109_v1_chr	4079187	4079430	+	244	0
P125109_04313	P125109_v1_chr	4079496	4080011	+	516	601
P125109_04314	P125109_v1_chr	4080200	4081573	+	1374	1411
P125109_04315	P125109_v1_chr	4081663	4081773	-	111	163
P125109_04316	P125109_v1_chr	4081886	4083295	-	1410	143
P125109_04317	P125109_v1_chr	4083304	4084353	-	1050	210
P125109_04318	P125109_v1_chr	4084442	4084626	-	185	15
P125109_04319	P125109_v1_chr	4084628	4086037	-	1410	60
P125109_04320	P125109_v1_chr	4086016	4086444	-	429	123
P125109_04321	P125109_v1_chr	4086413	4088236	+	1824	2810
P125109_04322	P125109_v1_chr	4088291	4089025	-	735	5406
P125109_04323	P125109_v1_chr	4089010	4089888	-	879	4884
P125109_04324	P125109_v1_chr	4089885	4091126	-	1242	6279
P125109_04325	P125109_v1_chr	4091128	4092003	-	876	6578
P125109_04326	P125109_v1_chr	4091996	4092982	-	987	2660
P125109_04327	P125109_v1_chr	4093034	4093882	-	849	3483
P125109_04328	P125109_v1_chr	4094039	4094731	-	693	385
P125109_04329	P125109_v1_chr	4094799	4095395	-	597	2531
P125109_04330	P125109_v1_chr	4095362	4096219	-	858	5139
P125109_04331	P125109_v1_chr	4096265	4097647	-	1383	2185
P125109_04332	P125109_v1_chr	4097532	4097690	+	159	60
P125109_04333	P125109_v1_chr	4097693	4099729	-	2037	2549
P125109_04334	P125109_v1_chr	4099773	4100615	-	843	1237
P125109_04335	P125109_v1_chr	4100634	4101875	-	1242	1067
P125109_04336	P125109_v1_chr	4101891	4102769	-	879	331
P125109_04337	P125109_v1_chr	4102792	4103688	-	897	1153
P125109_04338	P125109_v1_chr	4103853	4104749	+	897	1087
P125109_04339	P125109_v1_chr	4104783	4105586	+	804	1338
P125109_04340	P125109_v1_chr	4105777	4106376	+	600	567
P125109_04341	P125109_v1_chr	4106463	4107242	+	780	1087
P125109_04342	P125109_v1_chr	4107239	4107676	+	438	251
P125109_04343	P125109_v1_chr	4107721	4108662	+	942	1631
P125109_04344	P125109_v1_chr	4108677	4109123	-	447	755
P125109_04345	P125109_v1_chr	4109120	4109431	-	312	269
P125109_04346	P125109_v1_chr	4109517	4110446	-	930	1276
P125109_04347	P125109_v1_chr	4110664	4110975	+	312	319
P125109_04348	P125109_v1_chr	4110976	4111266	+	291	230
P125109_04349	P125109_v1_chr	4111313	4112242	-	930	1434
P125109_04350	P125109_v1_chr	4112239	4112874	-	636	1277
P125109_04351	P125109_v1_chr	4112871	4113773	-	903	1242
P125109_04352	P125109_v1_chr	4113786	4116836	-	3051	3803
P125109_04353	P125109_v1_chr	4117031	4117867	+	837	1569
P125109_04354	P125109_v1_chr	4118135	4118578	-	444	5042
P125109_04355	P125109_v1_chr	4118556	4119155	-	600	5689
P125109_04356	P125109_v1_chr	4119338	4120438	+	1101	4247
P125109_04357	P125109_v1_chr	4120794	4121117	-	324	2081
P125109_04358	P125109_v1_chr	4121117	4121776	-	660	1068
P125109_04359	P125109_v1_chr	4121877	4122425	+	549	765
P125109_04360	P125109_v1_chr	4122514	4122828	-	315	500
P125109_04361	P125109_v1_chr	4122825	4123973	-	1149	1187
P125109_04362	P125109_v1_chr	4124100	4124927	-	828	1179
P125109_04363	P125109_v1_chr	4125070	4126329	-	1260	1391
P125109_04364	P125109_v1_chr	4126326	4127795	-	1470	1362
P125109_04365	P125109_v1_chr	4128083	4128919	+	837	706
P125109_04366	P125109_v1_chr	4129072	4129920	+	849	744
P125109_04367	P125109_v1_chr	4129917	4130951	-	1035	2201
P125109_04368	P125109_v1_chr	4131121	4131234	+	114	87
P125109_04369	P125109_v1_chr	4131429	4131545	+	117	0
P125109_04370	P125109_v1_chr	4131582	4132253	+	672	1333
P125109_04371	P125109_v1_chr	4132410	4133531	-	1122	4989
P125109_04372	P125109_v1_chr	4133485	4134300	-	816	939
P125109_04373	P125109_v1_chr	4134630	4135250	+	621	314
P125109_04374	P125109_v1_chr	4135320	4136009	+	690	1075
P125109_04375	P125109_v1_chr	4136021	4136416	+	396	491
P125109_04376	P125109_v1_chr	4136537	4136740	+	204	134
P125109_04377	P125109_v1_chr	4136788	4138161	-	1374	1766
P125109_04378	P125109_v1_chr	4138158	4138856	-	699	825
P125109_04379	P125109_v1_chr	4139007	4139507	+	501	981
P125109_04380	P125109_v1_chr	4139514	4139571	+	58	157
P125109_04381	P125109_v1_chr	4139655	4140557	+	903	2117
P125109_04382	P125109_v1_chr	4140742	4141704	+	963	1457
P125109_04383	P125109_v1_chr	4141908	4142897	+	990	1365
P125109_04384	P125109_v1_chr	4142998	4143753	+	756	1767
P125109_04385	P125109_v1_chr	4144017	4145351	+	1335	7267
P125109_04386	P125109_v1_chr	4145362	4146321	+	960	1144
P125109_04387	P125109_v1_chr	4146331	4147371	+	1041	974
P125109_04388	P125109_v1_chr	4147434	4148156	+	723	678
P125109_04389	P125109_v1_chr	4148254	4148424	+	171	213
P125109_04390	P125109_v1_chr	4148661	4149011	-	351	285
P125109_04391	P125109_v1_chr	4149025	4150617	-	1593	1838
P125109_04392	P125109_v1_chr	4150704	4151663	-	960	770
P125109_04393	P125109_v1_chr	4151920	4153455	+	1536	1813
P125109_04394	P125109_v1_chr	4153449	4154492	+	1044	2903
P125109_04395	P125109_v1_chr	4154492	4155490	+	999	2926
P125109_04396	P125109_v1_chr	4155519	4156541	+	1023	2936
P125109_04397	P125109_v1_chr	4156570	4157445	+	876	3720
P125109_04398	P125109_v1_chr	4157524	4157817	+	294	684
P125109_04399	P125109_v1_chr	4157827	4158591	+	765	1185
P125109_04400	P125109_v1_chr	4158683	4159450	-	768	45
P125109_04401	P125109_v1_chr	4159563	4160159	-	597	274
P125109_04402	P125109_v1_chr	4160260	4160688	+	429	390
P125109_04403	P125109_v1_chr	4160794	4161540	-	747	1301
P125109_04404	P125109_v1_chr	4161637	4162647	-	1011	755
P125109_04405	P125109_v1_chr	4162759	4164267	-	1509	1291
P125109_04406	P125109_v1_chr	4164288	4165133	-	846	1052
P125109_04407	P125109_v1_chr	4165532	4165771	+	240	609
P125109_04408	P125109_v1_chr	4165993	4166478	-	486	344
P125109_04409	P125109_v1_chr	4166571	4167500	-	930	1153
P125109_04410	P125109_v1_chr	4167567	4168898	-	1332	2071
P125109_04411	P125109_v1_chr	4168908	4169438	-	531	1071
P125109_04412	P125109_v1_chr	4169530	4170411	-	882	1410
P125109_04413	P125109_v1_chr	4170598	4171623	-	1026	1518
P125109_04414	P125109_v1_chr	4171778	4173976	-	2199	79
P125109_04415	P125109_v1_chr	4174180	4174392	+	213	33
P125109_04416	P125109_v1_chr	4174437	4175099	-	663	1674
P125109_04417	P125109_v1_chr	4175135	4175282	+	148	244
P125109_04418	P125109_v1_chr	4175300	4176949	-	1650	6303
P125109_04419	P125109_v1_chr	4176975	4177136	+	162	435
P125109_04420	P125109_v1_chr	4177547	4177864	-	318	1173
P125109_04421	P125109_v1_chr	4178129	4179289	+	1161	1395
P125109_04422	P125109_v1_chr	4179292	4181724	+	2433	5442
P125109_04423	P125109_v1_chr	4181736	4181834	-	99	826
P125109_04424	P125109_v1_chr	4181840	4182697	-	858	6262
P125109_04425	P125109_v1_chr	4182700	4183698	-	999	2574
P125109_04426	P125109_v1_chr	4183933	4185057	-	1125	2940
P125109_04427	P125109_v1_chr	4185193	4186749	+	1557	4548
P125109_04428	P125109_v1_chr	4187014	4188252	+	1239	609
P125109_04429	P125109_v1_chr	4188249	4189355	+	1107	1320
P125109_04430	P125109_v1_chr	4189300	4190781	-	1482	2130
P125109_04431	P125109_v1_chr	4191060	4191950	+	891	1340
P125109_04432	P125109_v1_chr	4192115	4194295	+	2181	4930
P125109_04433	P125109_v1_chr	4194353	4194976	-	624	1154
P125109_04434	P125109_v1_chr	4195235	4196338	-	1104	1544
P125109_04435	P125109_v1_chr	4196350	4197012	-	663	734
P125109_04436	P125109_v1_chr	4197023	4199524	-	2502	1616
P125109_04437	P125109_v1_chr	4199833	4200912	+	1080	483
P125109_04438	P125109_v1_chr	4200927	4201247	+	321	171
P125109_04439	P125109_v1_chr	4201346	4203643	+	2298	3296
P125109_04440	P125109_v1_chr	4203609	4204487	+	879	1269
P125109_04441	P125109_v1_chr	4204489	4204842	+	354	1723
P125109_04442	P125109_v1_chr	4204829	4205680	-	852	1246
P125109_04443	P125109_v1_chr	4205841	4207574	-	1734	4321
P125109_04444	P125109_v1_chr	4207710	4207780	+	71	1
P125109_04445	P125109_v1_chr	4207785	4210436	-	2652	4477
P125109_04446	P125109_v1_chr	4210805	4211956	-	1152	1762
P125109_04447	P125109_v1_chr	4212045	4213049	+	1005	1457
P125109_04448	P125109_v1_chr	4213057	4213833	+	777	1489
P125109_04449	P125109_v1_chr	4213951	4215327	+	1377	2268
P125109_04450	P125109_v1_chr	4215398	4215516	-	119	0
P125109_04451	P125109_v1_chr	4215611	4216528	+	918	1660
P125109_04452	P125109_v1_chr	4216511	4217911	-	1401	620
P125109_04453	P125109_v1_chr	4218110	4218745	+	636	702
P125109_04454	P125109_v1_chr	4218761	4219120	+	360	1439
P125109_04455	P125109_v1_chr	4219167	4220267	-	1101	1905
P125109_04456	P125109_v1_chr	4220641	4222485	+	1845	4227
P125109_04457	P125109_v1_chr	4222430	4223281	+	852	2
P125109_04458	P125109_v1_chr	4223664	4225201	+	1538	2554
P125109_04459	P125109_v1_chr	4225272	4225348	+	77	91
P125109_04460	P125109_v1_chr	4225460	4225535	+	76	171
P125109_04461	P125109_v1_chr	4225720	4228623	+	2904	4186
P125109_04462	P125109_v1_chr	4228824	4228934	+	111	96
P125109_04463	P125109_v1_chr	4229119	4230147	+	1029	86
P125109_04464	P125109_v1_chr	4230144	4231106	+	963	2
P125109_04465	P125109_v1_chr	4231141	4232067	-	927	0
P125109_04466	P125109_v1_chr	4232300	4232473	-	174	15
P125109_04467	P125109_v1_chr	4232493	4232568	+	76	1
P125109_04468	P125109_v1_chr	4232577	4232661	+	85	4
P125109_04469	P125109_v1_chr	4232778	4232852	+	75	0
P125109_04470	P125109_v1_chr	4232859	4232934	+	76	41
P125109_04471	P125109_v1_chr	4233050	4234234	+	1185	779
P125109_04472	P125109_v1_chr	4234278	4234376	+	99	0
P125109_04473	P125109_v1_chr	4234464	4234847	+	384	2
P125109_04474	P125109_v1_chr	4234849	4235394	+	546	20
P125109_04475	P125109_v1_chr	4235552	4235980	+	429	0
P125109_04476	P125109_v1_chr	4235984	4236688	+	705	90
P125109_04477	P125109_v1_chr	4237104	4237601	+	498	1
P125109_04478	P125109_v1_chr	4237668	4238033	+	366	0
P125109_04479	P125109_v1_chr	4238351	4242379	+	4029	6
P125109_04480	P125109_v1_chr	4242456	4246679	+	4224	290
P125109_04481	P125109_v1_chr	4246715	4246803	-	89	154
P125109_04482	P125109_v1_chr	4246766	4247044	+	279	34
P125109_04483	P125109_v1_chr	4247050	4247394	-	345	25
P125109_04484	P125109_v1_chr	4247348	4247485	-	138	0
P125109_04485	P125109_v1_chr	4247793	4248803	+	1011	237
P125109_04486	P125109_v1_chr	4249126	4249314	+	189	499
P125109_04487	P125109_v1_chr	4249465	4250598	-	1134	1075
P125109_04488	P125109_v1_chr	4250595	4251365	-	771	469
P125109_04489	P125109_v1_chr	4251367	4251540	-	174	86
P125109_04490	P125109_v1_chr	4251548	4252306	-	759	547
P125109_04491	P125109_v1_chr	4252299	4252934	-	636	407
P125109_04492	P125109_v1_chr	4252934	4254829	-	1896	2703
P125109_04493	P125109_v1_chr	4254922	4255161	-	240	148
P125109_04494	P125109_v1_chr	4255193	4255681	-	489	240
P125109_04495	P125109_v1_chr	4255774	4256547	+	774	1119
P125109_04496	P125109_v1_chr	4256588	4257652	+	1065	73
P125109_04497	P125109_v1_chr	4257662	4258333	+	672	486
P125109_04498	P125109_v1_chr	4258375	4258965	+	591	340
P125109_04499	P125109_v1_chr	4259152	4259424	+	273	140
P125109_04500	P125109_v1_chr	4259436	4260128	+	693	851
P125109_04501	P125109_v1_chr	4260170	4260625	-	456	254
P125109_04502	P125109_v1_chr	4260690	4262276	+	1587	1910
P125109_04503	P125109_v1_chr	4262282	4263607	+	1326	1811
P125109_04504	P125109_v1_chr	4263604	4264893	-	1290	1861
P125109_04505	P125109_v1_chr	4264905	4266494	-	1590	1365
P125109_04506	P125109_v1_chr	4267121	4268658	+	1538	2571
P125109_04507	P125109_v1_chr	4268745	4268820	+	76	95
P125109_04508	P125109_v1_chr	4269016	4271919	+	2904	4053
P125109_04509	P125109_v1_chr	4272016	4272126	+	111	7
P125109_04510	P125109_v1_chr	4272295	4272732	-	438	112
P125109_04511	P125109_v1_chr	4272889	4273818	+	930	384
P125109_04512	P125109_v1_chr	4274087	4275688	+	1602	452
P125109_04513	P125109_v1_chr	4275720	4277024	+	1305	1583
P125109_04514	P125109_v1_chr	4277126	4278877	+	1752	1043
P125109_04515	P125109_v1_chr	4278841	4279275	-	435	487
P125109_04516	P125109_v1_chr	4279259	4280083	-	825	824
P125109_04517	P125109_v1_chr	4280387	4284070	+	3684	3736
P125109_04518	P125109_v1_chr	4284337	4285968	+	1632	1218
P125109_04519	P125109_v1_chr	4286028	4286630	-	603	623
P125109_04520	P125109_v1_chr	4286804	4286905	+	102	521
P125109_04521	P125109_v1_chr	4286940	4287479	+	540	1738
P125109_04522	P125109_v1_chr	4287526	4288395	+	870	900
P125109_04523	P125109_v1_chr	4288392	4288664	-	273	726
P125109_04524	P125109_v1_chr	4288727	4289485	-	759	3173
P125109_04525	P125109_v1_chr	4289472	4290335	-	864	2978
P125109_04526	P125109_v1_chr	4290352	4291191	-	840	488
P125109_04527	P125109_v1_chr	4291215	4292804	-	1590	973
P125109_04528	P125109_v1_chr	4293233	4293961	-	729	1232
P125109_04529	P125109_v1_chr	4294540	4294956	-	417	0
P125109_04530	P125109_v1_chr	4295406	4295753	+	348	713
P125109_04531	P125109_v1_chr	4295884	4297233	-	1350	1470
P125109_04532	P125109_v1_chr	4297621	4299270	+	1650	1267
P125109_04533	P125109_v1_chr	4299711	4299956	+	246	860
P125109_04534	P125109_v1_chr	4300020	4300658	+	639	266
P125109_04535	P125109_v1_chr	4300655	4301392	+	738	973
P125109_04536	P125109_v1_chr	4301392	4303488	+	2097	2085
P125109_04537	P125109_v1_chr	4303631	4304041	+	411	477
P125109_04538	P125109_v1_chr	4304103	4304157	-	55	0
P125109_04539	P125109_v1_chr	4304159	4304203	+	45	32
P125109_04540	P125109_v1_chr	4304207	4305097	-	891	634
P125109_04541	P125109_v1_chr	4305112	4306656	-	1545	2002
P125109_04542	P125109_v1_chr	4306788	4307978	-	1191	1392
P125109_04543	P125109_v1_chr	4308341	4309450	+	1110	1516
P125109_04544	P125109_v1_chr	4309539	4310897	+	1359	1413
P125109_04545	P125109_v1_chr	4311061	4311978	+	918	479
P125109_04546	P125109_v1_chr	4311946	4312036	+	91	0
P125109_04547	P125109_v1_chr	4312159	4312656	+	498	359
P125109_04548	P125109_v1_chr	4312670	4313542	+	873	71
P125109_04549	P125109_v1_chr	4313641	4316061	-	2421	183
P125109_04550	P125109_v1_chr	4316232	4316600	+	369	213
P125109_04551	P125109_v1_chr	4316312	4316431	-	120	0
P125109_04552	P125109_v1_chr	4316709	4317317	+	609	82
P125109_04553	P125109_v1_chr	4317496	4318821	+	1326	2174
P125109_04554	P125109_v1_chr	4318803	4318931	+	129	225
P125109_04555	P125109_v1_chr	4318950	4319162	+	213	564
P125109_04556	P125109_v1_chr	4319261	4319776	-	516	616
P125109_04557	P125109_v1_chr	4320023	4321333	+	1311	1817
P125109_04558	P125109_v1_chr	4321421	4322419	+	999	1000
P125109_04559	P125109_v1_chr	4322587	4322829	+	243	213
P125109_04560	P125109_v1_chr	4322914	4322992	+	79	128
P125109_04561	P125109_v1_chr	4323004	4323987	-	984	964
P125109_04562	P125109_v1_chr	4324052	4325467	+	1416	2
P125109_04563	P125109_v1_chr	4325499	4326578	+	1080	1126
P125109_04564	P125109_v1_chr	4326764	4327957	+	1194	915
P125109_04565	P125109_v1_chr	4328144	4328857	+	714	44
P125109_04566	P125109_v1_chr	4328986	4329402	+	417	880
P125109_04567	P125109_v1_chr	4329405	4329761	+	357	493
P125109_04568	P125109_v1_chr	4329762	4330100	-	339	160
P125109_04569	P125109_v1_chr	4329799	4329939	+	141	0
P125109_04570	P125109_v1_chr	4330087	4330530	-	444	528
P125109_04571	P125109_v1_chr	4330674	4333499	-	2826	1709
P125109_04572	P125109_v1_chr	4333464	4333580	+	117	0
P125109_04573	P125109_v1_chr	4333747	4334277	+	531	1
P125109_04574	P125109_v1_chr	4334425	4334550	+	126	114
P125109_04575	P125109_v1_chr	4335318	4335950	+	633	18
P125109_04576	P125109_v1_chr	4335947	4337335	+	1389	307
P125109_04577	P125109_v1_chr	4337325	4338644	+	1320	183
P125109_04578	P125109_v1_chr	4338641	4339918	+	1278	18
P125109_04579	P125109_v1_chr	4339935	4356614	+	16680	57643
P125109_04580	P125109_v1_chr	4356654	4358720	+	2067	1257
P125109_04581	P125109_v1_chr	4358998	4359279	-	282	2395
P125109_04582	P125109_v1_chr	4359842	4361443	+	1602	6054
P125109_04583	P125109_v1_chr	4361431	4361754	-	324	173
P125109_04584	P125109_v1_chr	4361841	4362299	+	459	263
P125109_04585	P125109_v1_chr	4362331	4362471	-	141	271
P125109_04586	P125109_v1_chr	4362592	4363260	+	669	991
P125109_04587	P125109_v1_chr	4363608	4364957	+	1350	1121
P125109_04588	P125109_v1_chr	4365107	4366753	+	1647	1482
P125109_04589	P125109_v1_chr	4366848	4367735	-	888	1012
P125109_04590	P125109_v1_chr	4367839	4368249	+	411	309
P125109_04591	P125109_v1_chr	4368242	4368931	+	690	683
P125109_04592	P125109_v1_chr	4368970	4370619	-	1650	1741
P125109_04593	P125109_v1_chr	4370616	4370930	-	315	159
P125109_04594	P125109_v1_chr	4371176	4373134	-	1959	1767
P125109_04595	P125109_v1_chr	4373321	4373467	+	147	0
P125109_04596	P125109_v1_chr	4373566	4375002	+	1437	1541
P125109_04597	P125109_v1_chr	4375114	4375680	+	567	646
P125109_04598	P125109_v1_chr	4375677	4376348	+	672	737
P125109_04599	P125109_v1_chr	4376345	4377301	+	957	1199
P125109_04600	P125109_v1_chr	4377294	4379030	+	1737	1968
P125109_04601	P125109_v1_chr	4379023	4379532	+	510	636
P125109_04602	P125109_v1_chr	4379529	4380149	+	621	724
P125109_04603	P125109_v1_chr	4380494	4381804	+	1311	1189
P125109_04604	P125109_v1_chr	4381962	4382651	-	690	669
P125109_04605	P125109_v1_chr	4382828	4384975	-	2148	2157
P125109_04606	P125109_v1_chr	4385330	4386238	-	909	1049
P125109_04607	P125109_v1_chr	4386496	4386930	-	435	545
P125109_04608	P125109_v1_chr	4387082	4387525	-	444	472
P125109_04609	P125109_v1_chr	4387645	4387980	-	336	31
P125109_04610	P125109_v1_chr	4388448	4389950	+	1503	1587
P125109_04611	P125109_v1_chr	4389999	4390158	+	160	5
P125109_04612	P125109_v1_chr	4390020	4390109	+	90	0
P125109_04613	P125109_v1_chr	4390117	4391196	-	1080	1177
P125109_04614	P125109_v1_chr	4391197	4391865	-	669	1712
P125109_04615	P125109_v1_chr	4391862	4393505	-	1644	8112
P125109_04616	P125109_v1_chr	4393639	4394976	-	1338	1994
P125109_04617	P125109_v1_chr	4395116	4395877	-	762	4375
P125109_04618	P125109_v1_chr	4396070	4396164	-	95	217
P125109_04619	P125109_v1_chr	4396175	4398445	-	2271	2074
P125109_04620	P125109_v1_chr	4398675	4399607	-	933	495
P125109_04621	P125109_v1_chr	4399879	4401231	+	1353	955
P125109_04622	P125109_v1_chr	4401315	4402745	+	1431	984
P125109_04623	P125109_v1_chr	4402843	4404489	-	1647	763
P125109_04624	P125109_v1_chr	4404585	4405925	-	1341	1693
P125109_04625	P125109_v1_chr	4406072	4406338	-	267	344
P125109_04626	P125109_v1_chr	4406655	4407374	-	720	3327
P125109_04627	P125109_v1_chr	4407371	4409002	-	1632	2663
P125109_04628	P125109_v1_chr	4409377	4409469	+	93	326
P125109_04629	P125109_v1_chr	4409602	4411806	+	2205	3390
P125109_04630	P125109_v1_chr	4411820	4412446	+	627	237
P125109_04631	P125109_v1_chr	4412439	4413212	+	774	860
P125109_04632	P125109_v1_chr	4413287	4413880	+	594	584
P125109_04633	P125109_v1_chr	4413964	4415364	-	1401	2405
P125109_04634	P125109_v1_chr	4415713	4416573	+	861	2225
P125109_04635	P125109_v1_chr	4416689	4416769	+	81	69
P125109_04636	P125109_v1_chr	4417086	4417421	-	336	3452
P125109_04637	P125109_v1_chr	4417658	4417930	-	273	7
P125109_04638	P125109_v1_chr	4417942	4418817	-	876	4
P125109_04639	P125109_v1_chr	4419083	4419304	-	222	223
P125109_04640	P125109_v1_chr	4419621	4419914	+	294	483
P125109_04641	P125109_v1_chr	4419911	4420402	+	492	576
P125109_04642	P125109_v1_chr	4420650	4421402	-	753	3155
P125109_04643	P125109_v1_chr	4421445	4421579	-	135	47
P125109_04644	P125109_v1_chr	4422113	4422188	-	76	4
P125109_04645	P125109_v1_chr	4422304	4422879	-	576	644
P125109_04646	P125109_v1_chr	4422916	4424619	-	1704	1443
P125109_04647	P125109_v1_chr	4424595	4424942	-	348	17
P125109_04648	P125109_v1_chr	4425063	4426364	-	1302	2097
P125109_04649	P125109_v1_chr	4426371	4426458	+	88	0
P125109_04650	P125109_v1_chr	4426479	4427915	-	1437	1350
P125109_04651	P125109_v1_chr	4428256	4428732	+	477	244
P125109_04652	P125109_v1_chr	4428791	4430053	-	1263	2383
P125109_04653	P125109_v1_chr	4430308	4430601	+	294	47
P125109_04654	P125109_v1_chr	4430645	4432291	+	1647	75
P125109_04655	P125109_v1_chr	4432535	4432888	+	354	298
P125109_04656	P125109_v1_chr	4432932	4433036	+	105	0
P125109_04657	P125109_v1_chr	4432936	4433793	-	858	2749
