# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "--fraction" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.tradis.gff" "-o" "P125109_input_LB_2.deseq.fc.tsv" "P125109_input_LB_2.deseq.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_input_LB_2.deseq.bam
P125109_04333	P125109_v1_chr	4097693	4099729	-	2037	1357
P125109_04334	P125109_v1_chr	4099773	4100615	-	843	584
P125109_04335	P125109_v1_chr	4100634	4101875	-	1242	617
P125109_04336	P125109_v1_chr	4101891	4102769	-	879	171
P125109_04337	P125109_v1_chr	4102792	4103688	-	897	650
P125109_04338	P125109_v1_chr	4103853	4104749	+	897	593
P125109_04339	P125109_v1_chr	4104783	4105586	+	804	689
P125109_04340	P125109_v1_chr	4105777	4106376	+	600	285
P125109_04341	P125109_v1_chr	4106463	4107242	+	780	651
P125109_04342	P125109_v1_chr	4107239	4107676	+	438	123
P125109_04343	P125109_v1_chr	4107721	4108662	+	942	846
P125109_04344	P125109_v1_chr	4108677	4109123	-	447	390
P125109_04345	P125109_v1_chr	4109120	4109431	-	312	98
P125109_04346	P125109_v1_chr	4109517	4110446	-	930	676
P125109_04347	P125109_v1_chr	4110664	4110975	+	312	119
P125109_04348	P125109_v1_chr	4110976	4111266	+	291	129
P125109_04349	P125109_v1_chr	4111313	4112242	-	930	797
P125109_04350	P125109_v1_chr	4112239	4112874	-	636	695
P125109_04351	P125109_v1_chr	4112871	4113773	-	903	653
P125109_04352	P125109_v1_chr	4113786	4116836	-	3051	2070
P125109_04353	P125109_v1_chr	4117031	4117867	+	837	905
P125109_04354	P125109_v1_chr	4118135	4118578	-	444	2462
P125109_04355	P125109_v1_chr	4118556	4119155	-	600	2929
P125109_04356	P125109_v1_chr	4119338	4120438	+	1101	1735
P125109_04357	P125109_v1_chr	4120794	4121117	-	324	955
P125109_04358	P125109_v1_chr	4121117	4121776	-	660	520
P125109_04359	P125109_v1_chr	4121877	4122425	+	549	367
P125109_04360	P125109_v1_chr	4122514	4122828	-	315	306
P125109_04361	P125109_v1_chr	4122825	4123973	-	1149	633
P125109_04362	P125109_v1_chr	4124100	4124927	-	828	623
P125109_04363	P125109_v1_chr	4125070	4126329	-	1260	725
P125109_04364	P125109_v1_chr	4126326	4127795	-	1470	716
P125109_04365	P125109_v1_chr	4128083	4128919	+	837	391
P125109_04366	P125109_v1_chr	4129072	4129920	+	849	379
P125109_04367	P125109_v1_chr	4129917	4130951	-	1035	1219
P125109_04368	P125109_v1_chr	4131121	4131234	+	114	41
P125109_04369	P125109_v1_chr	4131429	4131545	+	117	0
P125109_04370	P125109_v1_chr	4131582	4132253	+	672	540
P125109_04371	P125109_v1_chr	4132410	4133531	-	1122	2670
P125109_04372	P125109_v1_chr	4133485	4134300	-	816	481
P125109_04373	P125109_v1_chr	4134630	4135250	+	621	174
P125109_04374	P125109_v1_chr	4135320	4136009	+	690	597
P125109_04375	P125109_v1_chr	4136021	4136416	+	396	233
P125109_04376	P125109_v1_chr	4136537	4136740	+	204	69
P125109_04377	P125109_v1_chr	4136788	4138161	-	1374	913
P125109_04378	P125109_v1_chr	4138158	4138856	-	699	523
P125109_04379	P125109_v1_chr	4139007	4139507	+	501	500
P125109_04380	P125109_v1_chr	4139514	4139571	+	58	90
P125109_04381	P125109_v1_chr	4139655	4140557	+	903	1138
P125109_04382	P125109_v1_chr	4140742	4141704	+	963	780
P125109_04383	P125109_v1_chr	4141908	4142897	+	990	773
P125109_04384	P125109_v1_chr	4142998	4143753	+	756	1018
P125109_04385	P125109_v1_chr	4144017	4145351	+	1335	3806
P125109_04386	P125109_v1_chr	4145362	4146321	+	960	701
P125109_04387	P125109_v1_chr	4146331	4147371	+	1041	573
P125109_04388	P125109_v1_chr	4147434	4148156	+	723	355
P125109_04389	P125109_v1_chr	4148254	4148424	+	171	130
P125109_04390	P125109_v1_chr	4148661	4149011	-	351	134
P125109_04391	P125109_v1_chr	4149025	4150617	-	1593	985
P125109_04392	P125109_v1_chr	4150704	4151663	-	960	382
P125109_04393	P125109_v1_chr	4151920	4153455	+	1536	858
P125109_04394	P125109_v1_chr	4153449	4154492	+	1044	1456
P125109_04395	P125109_v1_chr	4154492	4155490	+	999	1285
P125109_04396	P125109_v1_chr	4155519	4156541	+	1023	1489
P125109_04397	P125109_v1_chr	4156570	4157445	+	876	1844
P125109_04398	P125109_v1_chr	4157524	4157817	+	294	312
P125109_04399	P125109_v1_chr	4157827	4158591	+	765	651
P125109_04400	P125109_v1_chr	4158683	4159450	-	768	21
P125109_04401	P125109_v1_chr	4159563	4160159	-	597	131
P125109_04402	P125109_v1_chr	4160260	4160688	+	429	238
P125109_04403	P125109_v1_chr	4160794	4161540	-	747	751
P125109_04404	P125109_v1_chr	4161637	4162647	-	1011	449
P125109_04405	P125109_v1_chr	4162759	4164267	-	1509	813
P125109_04406	P125109_v1_chr	4164288	4165133	-	846	531
P125109_04407	P125109_v1_chr	4165532	4165771	+	240	318
P125109_04408	P125109_v1_chr	4165993	4166478	-	486	185
P125109_04409	P125109_v1_chr	4166571	4167500	-	930	653
P125109_04410	P125109_v1_chr	4167567	4168898	-	1332	1148
P125109_04411	P125109_v1_chr	4168908	4169438	-	531	529
P125109_04412	P125109_v1_chr	4169530	4170411	-	882	754
P125109_04413	P125109_v1_chr	4170598	4171623	-	1026	752
P125109_04414	P125109_v1_chr	4171778	4173976	-	2199	30
P125109_04415	P125109_v1_chr	4174180	4174392	+	213	17
P125109_04416	P125109_v1_chr	4174437	4175099	-	663	798
P125109_04417	P125109_v1_chr	4175135	4175282	+	148	93
P125109_04418	P125109_v1_chr	4175300	4176949	-	1650	2938
P125109_04419	P125109_v1_chr	4176975	4177136	+	162	264
P125109_04420	P125109_v1_chr	4177547	4177864	-	318	590
P125109_04421	P125109_v1_chr	4178129	4179289	+	1161	797
P125109_04422	P125109_v1_chr	4179292	4181724	+	2433	2504
P125109_04423	P125109_v1_chr	4181736	4181834	-	99	281
P125109_04424	P125109_v1_chr	4181840	4182697	-	858	3116
P125109_04425	P125109_v1_chr	4182700	4183698	-	999	1197
P125109_04426	P125109_v1_chr	4183933	4185057	-	1125	1595
P125109_04427	P125109_v1_chr	4185193	4186749	+	1557	2250
P125109_04428	P125109_v1_chr	4187014	4188252	+	1239	350
P125109_04429	P125109_v1_chr	4188249	4189355	+	1107	729
P125109_04430	P125109_v1_chr	4189300	4190781	-	1482	1217
P125109_04431	P125109_v1_chr	4191060	4191950	+	891	723
P125109_04432	P125109_v1_chr	4192115	4194295	+	2181	2682
P125109_04433	P125109_v1_chr	4194353	4194976	-	624	538
P125109_04434	P125109_v1_chr	4195235	4196338	-	1104	826
P125109_04435	P125109_v1_chr	4196350	4197012	-	663	437
P125109_04436	P125109_v1_chr	4197023	4199524	-	2502	984
P125109_04437	P125109_v1_chr	4199833	4200912	+	1080	324
P125109_04438	P125109_v1_chr	4200927	4201247	+	321	79
P125109_04439	P125109_v1_chr	4201346	4203643	+	2298	1828
P125109_04440	P125109_v1_chr	4203609	4204487	+	879	676
P125109_04441	P125109_v1_chr	4204489	4204842	+	354	899
P125109_04442	P125109_v1_chr	4204829	4205680	-	852	729
P125109_04443	P125109_v1_chr	4205841	4207574	-	1734	2429
P125109_04444	P125109_v1_chr	4207710	4207780	+	71	0
P125109_04445	P125109_v1_chr	4207785	4210436	-	2652	2524
P125109_04446	P125109_v1_chr	4210805	4211956	-	1152	949
P125109_04447	P125109_v1_chr	4212045	4213049	+	1005	821
P125109_04448	P125109_v1_chr	4213057	4213833	+	777	832
P125109_04449	P125109_v1_chr	4213951	4215327	+	1377	1357
P125109_04450	P125109_v1_chr	4215398	4215516	-	119	0
P125109_04451	P125109_v1_chr	4215611	4216528	+	918	910
P125109_04452	P125109_v1_chr	4216511	4217911	-	1401	290
P125109_04453	P125109_v1_chr	4218110	4218745	+	636	372
P125109_04454	P125109_v1_chr	4218761	4219120	+	360	765
P125109_04455	P125109_v1_chr	4219167	4220267	-	1101	987
P125109_04456	P125109_v1_chr	4220641	4222485	+	1845	2387
P125109_04457	P125109_v1_chr	4222430	4223281	+	852	0
P125109_04458	P125109_v1_chr	4223664	4225201	+	1538	1712
P125109_04459	P125109_v1_chr	4225272	4225348	+	77	41
P125109_04460	P125109_v1_chr	4225460	4225535	+	76	83
P125109_04461	P125109_v1_chr	4225720	4228623	+	2904	2721
P125109_04462	P125109_v1_chr	4228824	4228934	+	111	27
P125109_04463	P125109_v1_chr	4229119	4230147	+	1029	39
P125109_04464	P125109_v1_chr	4230144	4231106	+	963	0
P125109_04465	P125109_v1_chr	4231141	4232067	-	927	0
P125109_04466	P125109_v1_chr	4232300	4232473	-	174	6
P125109_04467	P125109_v1_chr	4232493	4232568	+	76	0
P125109_04468	P125109_v1_chr	4232577	4232661	+	85	0
P125109_04469	P125109_v1_chr	4232778	4232852	+	75	0
P125109_04470	P125109_v1_chr	4232859	4232934	+	76	18
P125109_04471	P125109_v1_chr	4233050	4234234	+	1185	507
P125109_04472	P125109_v1_chr	4234278	4234376	+	99	1
P125109_04473	P125109_v1_chr	4234464	4234847	+	384	0
P125109_04474	P125109_v1_chr	4234849	4235394	+	546	4
P125109_04475	P125109_v1_chr	4235552	4235980	+	429	0
P125109_04476	P125109_v1_chr	4235984	4236688	+	705	27
P125109_04477	P125109_v1_chr	4237104	4237601	+	498	0
P125109_04478	P125109_v1_chr	4237668	4238033	+	366	0
P125109_04479	P125109_v1_chr	4238351	4242379	+	4029	4
P125109_04480	P125109_v1_chr	4242456	4246679	+	4224	159
P125109_04481	P125109_v1_chr	4246715	4246803	-	89	66
P125109_04482	P125109_v1_chr	4246766	4247044	+	279	30
P125109_04483	P125109_v1_chr	4247050	4247394	-	345	6
P125109_04484	P125109_v1_chr	4247348	4247485	-	138	0
P125109_04485	P125109_v1_chr	4247793	4248803	+	1011	84
P125109_04486	P125109_v1_chr	4249126	4249314	+	189	258
P125109_04487	P125109_v1_chr	4249465	4250598	-	1134	586
P125109_04488	P125109_v1_chr	4250595	4251365	-	771	278
P125109_04489	P125109_v1_chr	4251367	4251540	-	174	50
P125109_04490	P125109_v1_chr	4251548	4252306	-	759	323
P125109_04491	P125109_v1_chr	4252299	4252934	-	636	240
P125109_04492	P125109_v1_chr	4252934	4254829	-	1896	1597
P125109_04493	P125109_v1_chr	4254922	4255161	-	240	67
P125109_04494	P125109_v1_chr	4255193	4255681	-	489	130
P125109_04495	P125109_v1_chr	4255774	4256547	+	774	616
P125109_04496	P125109_v1_chr	4256588	4257652	+	1065	44
P125109_04497	P125109_v1_chr	4257662	4258333	+	672	294
P125109_04498	P125109_v1_chr	4258375	4258965	+	591	182
P125109_04499	P125109_v1_chr	4259152	4259424	+	273	68
P125109_04500	P125109_v1_chr	4259436	4260128	+	693	451
P125109_04501	P125109_v1_chr	4260170	4260625	-	456	121
P125109_04502	P125109_v1_chr	4260690	4262276	+	1587	1025
P125109_04503	P125109_v1_chr	4262282	4263607	+	1326	891
P125109_04504	P125109_v1_chr	4263604	4264893	-	1290	1016
P125109_04505	P125109_v1_chr	4264905	4266494	-	1590	793
P125109_04506	P125109_v1_chr	4267121	4268658	+	1538	1791
P125109_04507	P125109_v1_chr	4268745	4268820	+	76	58
P125109_04508	P125109_v1_chr	4269016	4271919	+	2904	2698
P125109_04509	P125109_v1_chr	4272016	4272126	+	111	8
P125109_04510	P125109_v1_chr	4272295	4272732	-	438	68
P125109_04511	P125109_v1_chr	4272889	4273818	+	930	178
P125109_04512	P125109_v1_chr	4274087	4275688	+	1602	270
P125109_04513	P125109_v1_chr	4275720	4277024	+	1305	825
P125109_04514	P125109_v1_chr	4277126	4278877	+	1752	585
P125109_04515	P125109_v1_chr	4278841	4279275	-	435	268
P125109_04516	P125109_v1_chr	4279259	4280083	-	825	485
P125109_04517	P125109_v1_chr	4280387	4284070	+	3684	2143
P125109_04518	P125109_v1_chr	4284337	4285968	+	1632	679
P125109_04519	P125109_v1_chr	4286028	4286630	-	603	324
P125109_04520	P125109_v1_chr	4286804	4286905	+	102	275
P125109_04521	P125109_v1_chr	4286940	4287479	+	540	893
P125109_04522	P125109_v1_chr	4287526	4288395	+	870	492
P125109_04523	P125109_v1_chr	4288392	4288664	-	273	348
P125109_04524	P125109_v1_chr	4288727	4289485	-	759	1600
P125109_04525	P125109_v1_chr	4289472	4290335	-	864	1697
P125109_04526	P125109_v1_chr	4290352	4291191	-	840	262
P125109_04527	P125109_v1_chr	4291215	4292804	-	1590	503
P125109_04528	P125109_v1_chr	4293233	4293961	-	729	432
P125109_04529	P125109_v1_chr	4294540	4294956	-	417	2
P125109_04530	P125109_v1_chr	4295406	4295753	+	348	294
P125109_04531	P125109_v1_chr	4295884	4297233	-	1350	885
P125109_04532	P125109_v1_chr	4297621	4299270	+	1650	660
P125109_04533	P125109_v1_chr	4299711	4299956	+	246	422
P125109_04534	P125109_v1_chr	4300020	4300658	+	639	154
P125109_04535	P125109_v1_chr	4300655	4301392	+	738	587
P125109_04536	P125109_v1_chr	4301392	4303488	+	2097	1141
P125109_04537	P125109_v1_chr	4303631	4304041	+	411	209
P125109_04538	P125109_v1_chr	4304103	4304157	-	55	0
P125109_04539	P125109_v1_chr	4304159	4304203	+	45	6
P125109_04540	P125109_v1_chr	4304207	4305097	-	891	350
P125109_04541	P125109_v1_chr	4305112	4306656	-	1545	1061
P125109_04542	P125109_v1_chr	4306788	4307978	-	1191	752
P125109_04543	P125109_v1_chr	4308341	4309450	+	1110	910
P125109_04544	P125109_v1_chr	4309539	4310897	+	1359	822
P125109_04545	P125109_v1_chr	4311061	4311978	+	918	257
P125109_04546	P125109_v1_chr	4311946	4312036	+	91	0
P125109_04547	P125109_v1_chr	4312159	4312656	+	498	208
P125109_04548	P125109_v1_chr	4312670	4313542	+	873	31
P125109_04549	P125109_v1_chr	4313641	4316061	-	2421	73
P125109_04550	P125109_v1_chr	4316232	4316600	+	369	131
P125109_04551	P125109_v1_chr	4316312	4316431	-	120	0
P125109_04552	P125109_v1_chr	4316709	4317317	+	609	38
P125109_04553	P125109_v1_chr	4317496	4318821	+	1326	1220
P125109_04554	P125109_v1_chr	4318803	4318931	+	129	84
P125109_04555	P125109_v1_chr	4318950	4319162	+	213	249
P125109_04556	P125109_v1_chr	4319261	4319776	-	516	378
P125109_04557	P125109_v1_chr	4320023	4321333	+	1311	950
P125109_04558	P125109_v1_chr	4321421	4322419	+	999	605
P125109_04559	P125109_v1_chr	4322587	4322829	+	243	125
P125109_04560	P125109_v1_chr	4322914	4322992	+	79	43
P125109_04561	P125109_v1_chr	4323004	4323987	-	984	549
P125109_04562	P125109_v1_chr	4324052	4325467	+	1416	1
P125109_04563	P125109_v1_chr	4325499	4326578	+	1080	657
P125109_04564	P125109_v1_chr	4326764	4327957	+	1194	504
P125109_04565	P125109_v1_chr	4328144	4328857	+	714	18
P125109_04566	P125109_v1_chr	4328986	4329402	+	417	524
P125109_04567	P125109_v1_chr	4329405	4329761	+	357	278
P125109_04568	P125109_v1_chr	4329762	4330100	-	339	87
P125109_04569	P125109_v1_chr	4329799	4329939	+	141	0
P125109_04570	P125109_v1_chr	4330087	4330530	-	444	289
P125109_04571	P125109_v1_chr	4330674	4333499	-	2826	969
P125109_04572	P125109_v1_chr	4333464	4333580	+	117	0
P125109_04573	P125109_v1_chr	4333747	4334277	+	531	0
P125109_04574	P125109_v1_chr	4334425	4334550	+	126	63
P125109_04575	P125109_v1_chr	4335318	4335950	+	633	7
P125109_04576	P125109_v1_chr	4335947	4337335	+	1389	109
P125109_04577	P125109_v1_chr	4337325	4338644	+	1320	50
P125109_04578	P125109_v1_chr	4338641	4339918	+	1278	5
P125109_04579	P125109_v1_chr	4339935	4356614	+	16680	29745
P125109_04580	P125109_v1_chr	4356654	4358720	+	2067	410
P125109_04581	P125109_v1_chr	4358998	4359279	-	282	1485
P125109_04582	P125109_v1_chr	4359842	4361443	+	1602	2956
P125109_04583	P125109_v1_chr	4361431	4361754	-	324	96
P125109_04584	P125109_v1_chr	4361841	4362299	+	459	157
P125109_04585	P125109_v1_chr	4362331	4362471	-	141	80
P125109_04586	P125109_v1_chr	4362592	4363260	+	669	567
P125109_04587	P125109_v1_chr	4363608	4364957	+	1350	511
P125109_04588	P125109_v1_chr	4365107	4366753	+	1647	837
P125109_04589	P125109_v1_chr	4366848	4367735	-	888	611
P125109_04590	P125109_v1_chr	4367839	4368249	+	411	151
P125109_04591	P125109_v1_chr	4368242	4368931	+	690	387
P125109_04592	P125109_v1_chr	4368970	4370619	-	1650	984
P125109_04593	P125109_v1_chr	4370616	4370930	-	315	57
P125109_04594	P125109_v1_chr	4371176	4373134	-	1959	1045
P125109_04595	P125109_v1_chr	4373321	4373467	+	147	0
P125109_04596	P125109_v1_chr	4373566	4375002	+	1437	823
P125109_04597	P125109_v1_chr	4375114	4375680	+	567	354
P125109_04598	P125109_v1_chr	4375677	4376348	+	672	425
P125109_04599	P125109_v1_chr	4376345	4377301	+	957	639
P125109_04600	P125109_v1_chr	4377294	4379030	+	1737	1211
P125109_04601	P125109_v1_chr	4379023	4379532	+	510	391
P125109_04602	P125109_v1_chr	4379529	4380149	+	621	411
P125109_04603	P125109_v1_chr	4380494	4381804	+	1311	694
P125109_04604	P125109_v1_chr	4381962	4382651	-	690	323
P125109_04605	P125109_v1_chr	4382828	4384975	-	2148	1260
P125109_04606	P125109_v1_chr	4385330	4386238	-	909	549
P125109_04607	P125109_v1_chr	4386496	4386930	-	435	311
P125109_04608	P125109_v1_chr	4387082	4387525	-	444	255
P125109_04609	P125109_v1_chr	4387645	4387980	-	336	20
P125109_04610	P125109_v1_chr	4388448	4389950	+	1503	849
P125109_04611	P125109_v1_chr	4389999	4390158	+	160	1
P125109_04612	P125109_v1_chr	4390020	4390109	+	90	0
P125109_04613	P125109_v1_chr	4390117	4391196	-	1080	677
P125109_04614	P125109_v1_chr	4391197	4391865	-	669	982
P125109_04615	P125109_v1_chr	4391862	4393505	-	1644	4083
P125109_04616	P125109_v1_chr	4393639	4394976	-	1338	1104
P125109_04617	P125109_v1_chr	4395116	4395877	-	762	2123
P125109_04618	P125109_v1_chr	4396070	4396164	-	95	109
P125109_04619	P125109_v1_chr	4396175	4398445	-	2271	1157
P125109_04620	P125109_v1_chr	4398675	4399607	-	933	263
P125109_04621	P125109_v1_chr	4399879	4401231	+	1353	584
P125109_04622	P125109_v1_chr	4401315	4402745	+	1431	557
P125109_04623	P125109_v1_chr	4402843	4404489	-	1647	418
P125109_04624	P125109_v1_chr	4404585	4405925	-	1341	1002
P125109_04625	P125109_v1_chr	4406072	4406338	-	267	145
P125109_04626	P125109_v1_chr	4406655	4407374	-	720	1830
P125109_04627	P125109_v1_chr	4407371	4409002	-	1632	1516
P125109_04628	P125109_v1_chr	4409377	4409469	+	93	209
P125109_04629	P125109_v1_chr	4409602	4411806	+	2205	1794
P125109_04630	P125109_v1_chr	4411820	4412446	+	627	128
P125109_04631	P125109_v1_chr	4412439	4413212	+	774	520
P125109_04632	P125109_v1_chr	4413287	4413880	+	594	280
P125109_04633	P125109_v1_chr	4413964	4415364	-	1401	1293
P125109_04634	P125109_v1_chr	4415713	4416573	+	861	1000
P125109_04635	P125109_v1_chr	4416689	4416769	+	81	18
P125109_04636	P125109_v1_chr	4417086	4417421	-	336	1841
P125109_04637	P125109_v1_chr	4417658	4417930	-	273	4
P125109_04638	P125109_v1_chr	4417942	4418817	-	876	3
P125109_04639	P125109_v1_chr	4419083	4419304	-	222	98
P125109_04640	P125109_v1_chr	4419621	4419914	+	294	228
P125109_04641	P125109_v1_chr	4419911	4420402	+	492	333
P125109_04642	P125109_v1_chr	4420650	4421402	-	753	1520
P125109_04643	P125109_v1_chr	4421445	4421579	-	135	6
P125109_04644	P125109_v1_chr	4422113	4422188	-	76	6
P125109_04645	P125109_v1_chr	4422304	4422879	-	576	316
P125109_04646	P125109_v1_chr	4422916	4424619	-	1704	821
P125109_04647	P125109_v1_chr	4424595	4424942	-	348	9
P125109_04648	P125109_v1_chr	4425063	4426364	-	1302	1167
P125109_04649	P125109_v1_chr	4426371	4426458	+	88	0
P125109_04650	P125109_v1_chr	4426479	4427915	-	1437	731
P125109_04651	P125109_v1_chr	4428256	4428732	+	477	100
P125109_04652	P125109_v1_chr	4428791	4430053	-	1263	1279
P125109_04653	P125109_v1_chr	4430308	4430601	+	294	30
P125109_04654	P125109_v1_chr	4430645	4432291	+	1647	39
P125109_04655	P125109_v1_chr	4432535	4432888	+	354	145
P125109_04656	P125109_v1_chr	4432932	4433036	+	105	0
P125109_04657	P125109_v1_chr	4432936	4433793	-	858	1359
P125109_04658	P125109_v1_chr	4433960	4434028	+	69	162
P125109_04659	P125109_v1_chr	4434075	4435103	-	1029	260
P125109_04660	P125109_v1_chr	4435144	4435710	+	567	21
P125109_04661	P125109_v1_chr	4435771	4435905	+	135	231
P125109_04662	P125109_v1_chr	4436013	4436159	+	147	437
P125109_04663	P125109_v1_chr	4436190	4436777	-	588	859
P125109_04664	P125109_v1_chr	4437034	4437351	+	318	397
P125109_04665	P125109_v1_chr	4437368	4437901	-	534	124
P125109_04666	P125109_v1_chr	4438013	4438372	-	360	207
P125109_04667	P125109_v1_chr	4438383	4438778	-	396	114
P125109_04668	P125109_v1_chr	4438789	4439523	-	735	368
P125109_04669	P125109_v1_chr	4439516	4441306	-	1791	923
P125109_04670	P125109_v1_chr	4441629	4442606	+	978	81
P125109_04671	P125109_v1_chr	4442832	4444334	+	1503	2735
P125109_04672	P125109_v1_chr	4444386	4444700	+	315	167
P125109_04673	P125109_v1_chr	4444767	4448093	-	3327	3037
P125109_04674	P125109_v1_chr	4448112	4449080	-	969	40
P125109_04675	P125109_v1_chr	4449172	4450224	-	1053	20
P125109_04676	P125109_v1_chr	4450331	4450876	+	546	0
P125109_04677	P125109_v1_chr	4450938	4451657	-	720	493
P125109_04678	P125109_v1_chr	4451953	4452028	+	76	13
P125109_04679	P125109_v1_chr	4452185	4452260	+	76	136
P125109_04680	P125109_v1_chr	4452417	4452492	+	76	16
P125109_04681	P125109_v1_chr	4452762	4453901	-	1140	543
P125109_04682	P125109_v1_chr	4453903	4455447	+	1545	1323
P125109_04683	P125109_v1_chr	4455419	4455880	+	462	0
P125109_04684	P125109_v1_chr	4455897	4457216	+	1320	952
P125109_04685	P125109_v1_chr	4457226	4459082	+	1857	861
P125109_04686	P125109_v1_chr	4459075	4460025	+	951	263
P125109_04687	P125109_v1_chr	4460108	4460416	+	309	250
P125109_04688	P125109_v1_chr	4460488	4461768	+	1281	1128
P125109_04689	P125109_v1_chr	4461983	4463242	+	1260	1019
P125109_04690	P125109_v1_chr	4463245	4464249	+	1005	701
P125109_04691	P125109_v1_chr	4464328	4464525	+	198	31
P125109_04692	P125109_v1_chr	4464628	4465926	+	1299	78
P125109_04693	P125109_v1_chr	4466134	4466559	+	426	265
P125109_04694	P125109_v1_chr	4466597	4469035	+	2439	1170
P125109_04695	P125109_v1_chr	4469126	4469857	+	732	595
P125109_04696	P125109_v1_chr	4469990	4470394	+	405	120
P125109_04697	P125109_v1_chr	4470409	4471107	+	699	850
P125109_04698	P125109_v1_chr	4471107	4472177	+	1071	571
P125109_04699	P125109_v1_chr	4472174	4472833	+	660	465
P125109_04700	P125109_v1_chr	4472851	4473249	+	399	1033
P125109_04701	P125109_v1_chr	4473259	4473897	+	639	635
P125109_04702	P125109_v1_chr	4473900	4475063	+	1164	617
P125109_04703	P125109_v1_chr	4475148	4476770	+	1623	694
P125109_04704	P125109_v1_chr	4476815	4477090	-	276	307
P125109_04705	P125109_v1_chr	4477221	4477523	-	303	56
P125109_04706	P125109_v1_chr	4477734	4478483	+	750	524
P125109_04707	P125109_v1_chr	4478480	4479235	-	756	439
P125109_04708	P125109_v1_chr	4479340	4480404	-	1065	342
P125109_04709	P125109_v1_chr	4480767	4482164	+	1398	1049
P125109_04710	P125109_v1_chr	4482180	4482485	+	306	137
P125109_04711	P125109_v1_chr	4482495	4482959	+	465	98
P125109_04712	P125109_v1_chr	4482973	4483623	+	651	470
