# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.ess_90.gff" "-o" "P125109_output_MAC.ess.fc.tsv" "P125109_output_MAC.ess.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_output_MAC.ess.bam
P125109_04520	P125109_v1_chr	4286804	4286895	+	92	12
P125109_04521	P125109_v1_chr	4286940	4287425	+	486	43
P125109_04522	P125109_v1_chr	4287526	4288308	+	783	36
P125109_04523	P125109_v1_chr	4288419	4288664	-	246	21
P125109_04524	P125109_v1_chr	4288802	4289485	-	684	87
P125109_04525	P125109_v1_chr	4289558	4290335	-	778	102
P125109_04526	P125109_v1_chr	4290436	4291191	-	756	16
P125109_04527	P125109_v1_chr	4291374	4292804	-	1431	38
P125109_04528	P125109_v1_chr	4293305	4293961	-	657	50
P125109_04529	P125109_v1_chr	4294581	4294956	-	376	0
P125109_04530	P125109_v1_chr	4295406	4295719	+	314	25
P125109_04531	P125109_v1_chr	4296019	4297233	-	1215	40
P125109_04532	P125109_v1_chr	4297621	4299105	+	1485	36
P125109_04533	P125109_v1_chr	4299711	4299932	+	222	20
P125109_04534	P125109_v1_chr	4300020	4300595	+	576	11
P125109_04535	P125109_v1_chr	4300655	4301319	+	665	25
P125109_04536	P125109_v1_chr	4301392	4303279	+	1888	62
P125109_04537	P125109_v1_chr	4303631	4304000	+	370	11
P125109_04538	P125109_v1_chr	4304108	4304157	-	50	0
P125109_04539	P125109_v1_chr	4304159	4304199	+	41	2
P125109_04540	P125109_v1_chr	4304296	4305097	-	802	23
P125109_04541	P125109_v1_chr	4305266	4306656	-	1391	67
P125109_04542	P125109_v1_chr	4306907	4307978	-	1072	42
P125109_04543	P125109_v1_chr	4308341	4309339	+	999	33
P125109_04544	P125109_v1_chr	4309539	4310762	+	1224	48
P125109_04545	P125109_v1_chr	4311061	4311887	+	827	19
P125109_04546	P125109_v1_chr	4311946	4312027	+	82	4
P125109_04547	P125109_v1_chr	4312159	4312607	+	449	11
P125109_04548	P125109_v1_chr	4312670	4313455	+	786	3
P125109_04549	P125109_v1_chr	4313883	4316061	-	2179	5
P125109_04550	P125109_v1_chr	4316232	4316564	+	333	9
P125109_04551	P125109_v1_chr	4316324	4316431	-	108	0
P125109_04552	P125109_v1_chr	4316709	4317257	+	549	1
P125109_04553	P125109_v1_chr	4317496	4318689	+	1194	62
P125109_04554	P125109_v1_chr	4318803	4318919	+	117	15
P125109_04555	P125109_v1_chr	4318950	4319141	+	192	16
P125109_04556	P125109_v1_chr	4319312	4319776	-	465	26
P125109_04557	P125109_v1_chr	4320023	4321202	+	1180	53
P125109_04558	P125109_v1_chr	4321421	4322320	+	900	30
P125109_04559	P125109_v1_chr	4322587	4322805	+	219	11
P125109_04560	P125109_v1_chr	4322914	4322985	+	72	6
P125109_04561	P125109_v1_chr	4323102	4323987	-	886	27
P125109_04562	P125109_v1_chr	4324052	4325326	+	1275	3
P125109_04563	P125109_v1_chr	4325499	4326470	+	972	45
P125109_04564	P125109_v1_chr	4326764	4327838	+	1075	32
P125109_04565	P125109_v1_chr	4328144	4328786	+	643	6
P125109_04566	P125109_v1_chr	4328986	4329361	+	376	25
P125109_04567	P125109_v1_chr	4329405	4329726	+	322	22
P125109_04568	P125109_v1_chr	4329795	4330100	-	306	3
P125109_04569	P125109_v1_chr	4329799	4329925	+	127	0
P125109_04570	P125109_v1_chr	4330131	4330530	-	400	13
P125109_04571	P125109_v1_chr	4330956	4333499	-	2544	52
P125109_04572	P125109_v1_chr	4333464	4333569	+	106	0
P125109_04573	P125109_v1_chr	4333747	4334224	+	478	1
P125109_04574	P125109_v1_chr	4334425	4334538	+	114	10
P125109_04575	P125109_v1_chr	4335318	4335887	+	570	1
P125109_04576	P125109_v1_chr	4335947	4337197	+	1251	21
P125109_04577	P125109_v1_chr	4337325	4338512	+	1188	4
P125109_04578	P125109_v1_chr	4338641	4339791	+	1151	0
P125109_04579	P125109_v1_chr	4339935	4354946	+	15012	1737
P125109_04580	P125109_v1_chr	4356654	4358514	+	1861	58
P125109_04581	P125109_v1_chr	4359026	4359279	-	254	46
P125109_04582	P125109_v1_chr	4359842	4361283	+	1442	216
P125109_04583	P125109_v1_chr	4361463	4361754	-	292	5
P125109_04584	P125109_v1_chr	4361841	4362254	+	414	11
P125109_04585	P125109_v1_chr	4362345	4362471	-	127	4
P125109_04586	P125109_v1_chr	4362592	4363194	+	603	22
P125109_04587	P125109_v1_chr	4363608	4364822	+	1215	44
P125109_04588	P125109_v1_chr	4365107	4366589	+	1483	44
P125109_04589	P125109_v1_chr	4366936	4367735	-	800	27
P125109_04590	P125109_v1_chr	4367839	4368208	+	370	13
P125109_04591	P125109_v1_chr	4368242	4368862	+	621	22
P125109_04592	P125109_v1_chr	4369135	4370619	-	1485	47
P125109_04593	P125109_v1_chr	4370647	4370930	-	284	8
P125109_04594	P125109_v1_chr	4371371	4373134	-	1764	64
P125109_04595	P125109_v1_chr	4373321	4373453	+	133	0
P125109_04596	P125109_v1_chr	4373566	4374859	+	1294	61
P125109_04597	P125109_v1_chr	4375114	4375624	+	511	27
P125109_04598	P125109_v1_chr	4375677	4376281	+	605	18
P125109_04599	P125109_v1_chr	4376345	4377206	+	862	38
P125109_04600	P125109_v1_chr	4377294	4378857	+	1564	62
P125109_04601	P125109_v1_chr	4379023	4379481	+	459	11
P125109_04602	P125109_v1_chr	4379529	4380087	+	559	29
P125109_04603	P125109_v1_chr	4380494	4381673	+	1180	58
P125109_04604	P125109_v1_chr	4382031	4382651	-	621	14
P125109_04605	P125109_v1_chr	4383042	4384975	-	1934	69
P125109_04606	P125109_v1_chr	4385420	4386238	-	819	29
P125109_04607	P125109_v1_chr	4386539	4386930	-	392	15
P125109_04608	P125109_v1_chr	4387126	4387525	-	400	7
P125109_04609	P125109_v1_chr	4387678	4387980	-	303	4
P125109_04610	P125109_v1_chr	4388448	4389800	+	1353	61
P125109_04611	P125109_v1_chr	4389999	4390142	+	144	3
P125109_04612	P125109_v1_chr	4390020	4390100	+	81	0
P125109_04613	P125109_v1_chr	4390225	4391196	-	972	47
P125109_04614	P125109_v1_chr	4391263	4391865	-	603	60
P125109_04615	P125109_v1_chr	4392026	4393505	-	1480	252
P125109_04616	P125109_v1_chr	4393772	4394976	-	1205	68
P125109_04617	P125109_v1_chr	4395192	4395877	-	686	133
P125109_04618	P125109_v1_chr	4396079	4396164	-	86	15
P125109_04619	P125109_v1_chr	4396402	4398445	-	2044	76
P125109_04620	P125109_v1_chr	4398768	4399607	-	840	28
P125109_04621	P125109_v1_chr	4399879	4401096	+	1218	29
P125109_04622	P125109_v1_chr	4401315	4402602	+	1288	43
P125109_04623	P125109_v1_chr	4403007	4404489	-	1483	25
P125109_04624	P125109_v1_chr	4404719	4405925	-	1207	72
P125109_04625	P125109_v1_chr	4406098	4406338	-	241	29
P125109_04626	P125109_v1_chr	4406727	4407374	-	648	78
P125109_04627	P125109_v1_chr	4407534	4409002	-	1469	108
P125109_04628	P125109_v1_chr	4409377	4409460	+	84	14
P125109_04629	P125109_v1_chr	4409602	4411586	+	1985	126
P125109_04630	P125109_v1_chr	4411820	4412384	+	565	10
P125109_04631	P125109_v1_chr	4412439	4413135	+	697	31
P125109_04632	P125109_v1_chr	4413287	4413821	+	535	13
P125109_04633	P125109_v1_chr	4414104	4415364	-	1261	81
P125109_04634	P125109_v1_chr	4415713	4416487	+	775	99
P125109_04635	P125109_v1_chr	4416689	4416761	+	73	4
P125109_04636	P125109_v1_chr	4417119	4417421	-	303	87
P125109_04637	P125109_v1_chr	4417685	4417930	-	246	0
P125109_04638	P125109_v1_chr	4418029	4418817	-	789	0
P125109_04639	P125109_v1_chr	4419105	4419304	-	200	15
P125109_04640	P125109_v1_chr	4419621	4419885	+	265	18
P125109_04641	P125109_v1_chr	4419911	4420353	+	443	18
P125109_04642	P125109_v1_chr	4420725	4421402	-	678	151
P125109_04643	P125109_v1_chr	4421458	4421579	-	122	0
P125109_04644	P125109_v1_chr	4422120	4422188	-	69	1
P125109_04645	P125109_v1_chr	4422361	4422879	-	519	26
P125109_04646	P125109_v1_chr	4423086	4424619	-	1534	48
P125109_04647	P125109_v1_chr	4424629	4424942	-	314	2
P125109_04648	P125109_v1_chr	4425193	4426364	-	1172	58
P125109_04649	P125109_v1_chr	4426371	4426450	+	80	0
P125109_04650	P125109_v1_chr	4426622	4427915	-	1294	52
P125109_04651	P125109_v1_chr	4428256	4428685	+	430	11
P125109_04652	P125109_v1_chr	4428917	4430053	-	1137	80
P125109_04653	P125109_v1_chr	4430308	4430572	+	265	0
P125109_04654	P125109_v1_chr	4430645	4432127	+	1483	6
P125109_04655	P125109_v1_chr	4432535	4432853	+	319	11
P125109_04656	P125109_v1_chr	4432932	4433026	+	95	13
P125109_04657	P125109_v1_chr	4433021	4433793	-	773	119
P125109_04658	P125109_v1_chr	4433960	4434022	+	63	16
P125109_04659	P125109_v1_chr	4434177	4435103	-	927	18
P125109_04660	P125109_v1_chr	4435144	4435654	+	511	0
P125109_04661	P125109_v1_chr	4435771	4435892	+	122	13
P125109_04662	P125109_v1_chr	4436013	4436145	+	133	23
P125109_04663	P125109_v1_chr	4436248	4436777	-	530	52
P125109_04664	P125109_v1_chr	4437034	4437320	+	287	23
P125109_04665	P125109_v1_chr	4437421	4437901	-	481	5
P125109_04666	P125109_v1_chr	4438049	4438372	-	324	14
P125109_04667	P125109_v1_chr	4438422	4438778	-	357	11
P125109_04668	P125109_v1_chr	4438862	4439523	-	662	29
P125109_04669	P125109_v1_chr	4439695	4441306	-	1612	50
P125109_04670	P125109_v1_chr	4441629	4442509	+	881	5
P125109_04671	P125109_v1_chr	4442832	4444184	+	1353	204
P125109_04672	P125109_v1_chr	4444386	4444669	+	284	15
P125109_04673	P125109_v1_chr	4445099	4448093	-	2995	157
P125109_04674	P125109_v1_chr	4448208	4449080	-	873	2
P125109_04675	P125109_v1_chr	4449277	4450224	-	948	2
P125109_04676	P125109_v1_chr	4450331	4450822	+	492	2
P125109_04677	P125109_v1_chr	4451010	4451657	-	648	26
P125109_04678	P125109_v1_chr	4451953	4452021	+	69	4
P125109_04679	P125109_v1_chr	4452185	4452253	+	69	9
P125109_04680	P125109_v1_chr	4452417	4452485	+	69	5
P125109_04681	P125109_v1_chr	4452876	4453901	-	1026	39
P125109_04682	P125109_v1_chr	4453903	4455293	+	1391	71
P125109_04683	P125109_v1_chr	4455419	4455834	+	416	1
P125109_04684	P125109_v1_chr	4455897	4457084	+	1188	38
P125109_04685	P125109_v1_chr	4457226	4458897	+	1672	55
P125109_04686	P125109_v1_chr	4459075	4459930	+	856	8
P125109_04687	P125109_v1_chr	4460108	4460386	+	279	9
P125109_04688	P125109_v1_chr	4460488	4461640	+	1153	80
P125109_04689	P125109_v1_chr	4461983	4463116	+	1134	63
P125109_04690	P125109_v1_chr	4463245	4464149	+	905	45
P125109_04691	P125109_v1_chr	4464328	4464506	+	179	2
P125109_04692	P125109_v1_chr	4464628	4465797	+	1170	2
P125109_04693	P125109_v1_chr	4466134	4466517	+	384	27
P125109_04694	P125109_v1_chr	4466597	4468792	+	2196	81
P125109_04695	P125109_v1_chr	4469126	4469784	+	659	29
P125109_04696	P125109_v1_chr	4469990	4470354	+	365	13
P125109_04697	P125109_v1_chr	4470409	4471038	+	630	41
P125109_04698	P125109_v1_chr	4471107	4472070	+	964	29
P125109_04699	P125109_v1_chr	4472174	4472767	+	594	27
P125109_04700	P125109_v1_chr	4472851	4473210	+	360	72
P125109_04701	P125109_v1_chr	4473259	4473834	+	576	40
P125109_04702	P125109_v1_chr	4473900	4474947	+	1048	29
P125109_04703	P125109_v1_chr	4475148	4476608	+	1461	37
P125109_04704	P125109_v1_chr	4476842	4477090	-	249	15
P125109_04705	P125109_v1_chr	4477251	4477523	-	273	10
P125109_04706	P125109_v1_chr	4477734	4478408	+	675	34
P125109_04707	P125109_v1_chr	4478555	4479235	-	681	26
P125109_04708	P125109_v1_chr	4479446	4480404	-	959	25
P125109_04709	P125109_v1_chr	4480767	4482025	+	1259	63
P125109_04710	P125109_v1_chr	4482180	4482455	+	276	15
P125109_04711	P125109_v1_chr	4482495	4482913	+	419	5
P125109_04712	P125109_v1_chr	4482973	4483558	+	586	22
P125109_04713	P125109_v1_chr	4483633	4484402	+	770	29
P125109_04714	P125109_v1_chr	4484487	4485105	+	619	25
P125109_04715	P125109_v1_chr	4485255	4485364	-	110	4
P125109_04716	P125109_v1_chr	4485329	4485577	-	249	9
P125109_04717	P125109_v1_chr	4485771	4485956	+	186	4
P125109_04718	P125109_v1_chr	4486047	4486403	+	357	0
P125109_04719	P125109_v1_chr	4486449	4486732	+	284	0
P125109_04720	P125109_v1_chr	4486768	4486973	+	206	0
P125109_04721	P125109_v1_chr	4487037	4487441	+	405	6
P125109_04722	P125109_v1_chr	4487634	4488468	+	835	39
P125109_04723	P125109_v1_chr	4488673	4489245	-	573	17
P125109_04724	P125109_v1_chr	4489465	4490023	+	559	27
P125109_04725	P125109_v1_chr	4490381	4491644	+	1264	53
P125109_04726	P125109_v1_chr	4492122	4493147	+	1026	172
P125109_04727	P125109_v1_chr	4493276	4494526	+	1251	213
P125109_04728	P125109_v1_chr	4494797	4495393	-	597	42
P125109_04729	P125109_v1_chr	4495592	4496461	-	870	30
P125109_04730	P125109_v1_chr	4496626	4497390	-	765	21
P125109_04731	P125109_v1_chr	4497478	4497826	+	349	7
P125109_04732	P125109_v1_chr	4498116	4499865	-	1750	63
P125109_04733	P125109_v1_chr	4499918	4500007	+	90	0
P125109_04734	P125109_v1_chr	4500025	4500084	+	60	0
P125109_04735	P125109_v1_chr	4500133	4500799	+	667	32
P125109_04736	P125109_v1_chr	4500918	4501420	-	503	23
P125109_04737	P125109_v1_chr	4501629	4501685	+	57	5
P125109_04738	P125109_v1_chr	4501747	4501933	+	187	13
P125109_04739	P125109_v1_chr	4502172	4503381	-	1210	53
P125109_04740	P125109_v1_chr	4503627	4504202	-	576	32
P125109_04741	P125109_v1_chr	4504415	4505975	+	1561	93
P125109_04742	P125109_v1_chr	4506145	4509546	+	3402	131
P125109_04743	P125109_v1_chr	4509927	4510237	+	311	38
P125109_04744	P125109_v1_chr	4510445	4511533	-	1089	163
P125109_04745	P125109_v1_chr	4511646	4512690	-	1045	154
P125109_04746	P125109_v1_chr	4513156	4513633	-	478	0
P125109_04747	P125109_v1_chr	4513959	4514858	-	900	29
P125109_04748	P125109_v1_chr	4515033	4516269	+	1237	47
P125109_04749	P125109_v1_chr	4516568	4517064	-	497	7
P125109_04750	P125109_v1_chr	4517160	4518377	+	1218	63
P125109_04751	P125109_v1_chr	4518611	4518959	+	349	30
P125109_04752	P125109_v1_chr	4519284	4519580	+	297	13
P125109_04753	P125109_v1_chr	4519624	4519950	+	327	5
P125109_04754	P125109_v1_chr	4519986	4520258	+	273	14
P125109_04755	P125109_v1_chr	4520311	4521010	+	700	30
P125109_04756	P125109_v1_chr	4521099	4521679	+	581	21
P125109_04757	P125109_v1_chr	4521802	4522822	+	1021	25
P125109_04758	P125109_v1_chr	4522919	4523926	+	1008	26
P125109_04759	P125109_v1_chr	4524034	4524700	+	667	24
P125109_04760	P125109_v1_chr	4524791	4526513	+	1723	54
P125109_04761	P125109_v1_chr	4526782	4527000	+	219	7
P125109_04762	P125109_v1_chr	4527014	4527270	+	257	9
P125109_04763	P125109_v1_chr	4527348	4527766	-	419	15
P125109_04764	P125109_v1_chr	4528101	4530026	-	1926	67
P125109_04765	P125109_v1_chr	4530231	4530384	+	154	1
P125109_04766	P125109_v1_chr	4530600	4532087	-	1488	28
P125109_04767	P125109_v1_chr	4532278	4533555	-	1278	31
P125109_04768	P125109_v1_chr	4533787	4534640	-	854	25
P125109_04769	P125109_v1_chr	4534830	4534878	+	49	3
P125109_04770	P125109_v1_chr	4535024	4537462	+	2439	73
P125109_04771	P125109_v1_chr	4537892	4538294	-	403	32
P125109_04772	P125109_v1_chr	4538407	4538755	-	349	12
P125109_04773	P125109_v1_chr	4538878	4539293	-	416	19
P125109_04774	P125109_v1_chr	4539399	4540241	-	843	16
P125109_04775	P125109_v1_chr	4540287	4540378	-	92	6
P125109_04776	P125109_v1_chr	4540517	4540957	-	441	12
P125109_04777	P125109_v1_chr	4541284	4542547	-	1264	28
P125109_04778	P125109_v1_chr	4542703	4543607	-	905	19
P125109_04779	P125109_v1_chr	4543812	4544651	-	840	19
P125109_04780	P125109_v1_chr	4544784	4545882	-	1099	96
P125109_04781	P125109_v1_chr	4545983	4546155	+	173	0
P125109_04782	P125109_v1_chr	4546558	4546965	+	408	30
P125109_04783	P125109_v1_chr	4547184	4548088	-	905	16
P125109_04784	P125109_v1_chr	4548254	4548629	+	376	14
P125109_04785	P125109_v1_chr	4548730	4549418	+	689	33
P125109_04786	P125109_v1_chr	4549762	4550069	-	308	37
P125109_04787	P125109_v1_chr	4550042	4550217	-	176	0
P125109_04788	P125109_v1_chr	4550374	4550827	-	454	80
P125109_04789	P125109_v1_chr	4551022	4552091	+	1070	140
P125109_04790	P125109_v1_chr	4552636	4555206	-	2571	7
P125109_04791	P125109_v1_chr	4555254	4555688	-	435	4
P125109_04792	P125109_v1_chr	4555937	4557297	-	1361	42
P125109_04793	P125109_v1_chr	4557353	4557460	-	108	5
P125109_04794	P125109_v1_chr	4557692	4558682	+	991	0
P125109_04795	P125109_v1_chr	4558792	4559766	+	975	2
P125109_04796	P125109_v1_chr	4560179	4561078	-	900	47
P125109_04797	P125109_v1_chr	4561274	4562461	-	1188	66
P125109_04798	P125109_v1_chr	4562599	4563287	-	689	58
P125109_04799	P125109_v1_chr	4563415	4564343	-	929	90
P125109_04800	P125109_v1_chr	4564560	4565037	+	478	40
P125109_04801	P125109_v1_chr	4565220	4566137	-	918	27
P125109_04802	P125109_v1_chr	4566360	4566436	+	77	2
P125109_04803	P125109_v1_chr	4566649	4566735	+	87	0
P125109_04804	P125109_v1_chr	4566779	4566838	-	60	2
P125109_04805	P125109_v1_chr	4566939	4567389	+	451	9
P125109_04806	P125109_v1_chr	4567516	4567740	+	225	10
P125109_04807	P125109_v1_chr	4567873	4568088	+	216	3
P125109_04808	P125109_v1_chr	4568115	4568393	+	279	32
P125109_04809	P125109_v1_chr	4568829	4568972	+	144	13
P125109_04810	P125109_v1_chr	4569032	4569312	-	281	14
P125109_04811	P125109_v1_chr	4569562	4570042	-	481	20
P125109_04812	P125109_v1_chr	4570490	4570938	+	449	55
P125109_04813	P125109_v1_chr	4571109	4571775	+	667	0
P125109_04814	P125109_v1_chr	4571866	4574066	+	2201	20
P125109_04815	P125109_v1_chr	4574307	4574709	+	403	0
P125109_04816	P125109_v1_chr	4574868	4575602	-	735	4
P125109_04817	P125109_v1_chr	4576179	4576367	+	189	26
P125109_04818	P125109_v1_chr	4576373	4576688	+	316	48
P125109_04819	P125109_v1_chr	4576702	4576831	+	130	2
P125109_04820	P125109_v1_chr	4576968	4577556	+	589	33
P125109_04821	P125109_v1_chr	4577572	4577739	+	168	13
P125109_04822	P125109_v1_chr	4577808	4578569	+	762	45
P125109_04823	P125109_v1_chr	4578916	4579167	+	252	6
P125109_04824	P125109_v1_chr	4579202	4579426	-	225	4
P125109_04825	P125109_v1_chr	4579478	4579780	+	303	20
P125109_04826	P125109_v1_chr	4580282	4580430	+	149	9
P125109_04827	P125109_v1_chr	4580447	4581086	+	640	62
P125109_04828	P125109_v1_chr	4581598	4581695	-	98	7
P125109_04829	P125109_v1_chr	4581708	4582353	-	646	65
P125109_04830	P125109_v1_chr	4583075	4584538	-	1464	56
P125109_04831	P125109_v1_chr	4584574	4584806	-	233	10
P125109_04832	P125109_v1_chr	4585068	4585240	-	173	2
P125109_04833	P125109_v1_chr	4585294	4585842	+	549	91
P125109_04834	P125109_v1_chr	4586254	4587074	+	821	68
P125109_04835	P125109_v1_chr	4587370	4587785	+	416	46
P125109_04836	P125109_v1_chr	4587899	4588366	-	468	28
P125109_04837	P125109_v1_chr	4588911	4589564	+	654	14
P125109_04838	P125109_v1_chr	4589738	4590650	-	913	44
P125109_04839	P125109_v1_chr	4590802	4590953	+	152	7
P125109_04840	P125109_v1_chr	4590971	4591087	+	117	5
P125109_04841	P125109_v1_chr	4591452	4591854	+	403	33
P125109_04842	P125109_v1_chr	4592137	4592798	+	662	25
P125109_04843	P125109_v1_chr	4592967	4593785	-	819	29
P125109_04844	P125109_v1_chr	4594021	4595076	-	1056	13
P125109_04845	P125109_v1_chr	4595135	4595550	-	416	15
P125109_04846	P125109_v1_chr	4595614	4596218	-	605	12
P125109_04847	P125109_v1_chr	4597209	4598275	-	1067	38
P125109_04848	P125109_v1_chr	4598352	4598436	+	85	2
P125109_04849	P125109_v1_chr	4598622	4599766	-	1145	33
P125109_04850	P125109_v1_chr	4599977	4601094	-	1118	32
P125109_04851	P125109_v1_chr	4601269	4601301	-	33	1
P125109_04852	P125109_v1_chr	4601573	4602431	+	859	38
P125109_04853	P125109_v1_chr	4602707	4603940	+	1234	47
P125109_04854	P125109_v1_chr	4604186	4604315	-	130	0
P125109_04855	P125109_v1_chr	4604282	4604430	+	149	10
P125109_04856	P125109_v1_chr	4604615	4605443	-	829	59
P125109_04857	P125109_v1_chr	4605933	4608873	-	2941	104
P125109_04858	P125109_v1_chr	4609098	4610272	-	1175	82
P125109_04859	P125109_v1_chr	4610424	4611881	-	1458	35
P125109_04860	P125109_v1_chr	4611978	4612283	-	306	13
P125109_04861	P125109_v1_chr	4612278	4612699	-	422	14
P125109_04862	P125109_v1_chr	4612715	4613111	-	397	23
P125109_04863	P125109_v1_chr	4613236	4613357	+	122	14
P125109_04864	P125109_v1_chr	4613527	4614655	-	1129	11
P125109_04865	P125109_v1_chr	4614717	4615235	-	519	58
P125109_04866	P125109_v1_chr	4616032	4617689	-	1658	124
P125109_04867	P125109_v1_chr	4617854	4618045	+	192	20
P125109_04868	P125109_v1_chr	4618106	4618365	+	260	4
P125109_04869	P125109_v1_chr	4618380	4618652	+	273	1
P125109_04870	P125109_v1_chr	4618852	4619713	-	862	22
P125109_04871	P125109_v1_chr	4619744	4619927	-	184	3
P125109_04872	P125109_v1_chr	4620237	4622172	-	1936	60
P125109_04873	P125109_v1_chr	4622539	4624034	+	1496	52
P125109_04874	P125109_v1_chr	4624523	4627012	+	2490	58
P125109_04875	P125109_v1_chr	4627390	4627770	+	381	32
P125109_04876	P125109_v1_chr	4627827	4628242	+	416	31
P125109_04877	P125109_v1_chr	4628314	4629015	+	702	66
P125109_04878	P125109_v1_chr	4629071	4629835	+	765	83
P125109_04879	P125109_v1_chr	4629932	4630885	+	954	61
P125109_04880	P125109_v1_chr	4631008	4631917	+	910	80
P125109_04881	P125109_v1_chr	4632381	4634443	-	2063	107
P125109_04882	P125109_v1_chr	4634772	4635187	-	416	18
P125109_04883	P125109_v1_chr	4635318	4635982	-	665	0
P125109_04884	P125109_v1_chr	4636039	4636524	-	486	1
P125109_04885	P125109_v1_chr	4636664	4637090	-	427	15
P125109_04886	P125109_v1_chr	4637175	4638025	-	851	26
P125109_04887	P125109_v1_chr	4638570	4639223	+	654	29
P125109_04888	P125109_v1_chr	4639256	4639863	+	608	58
P125109_04889	P125109_v1_chr	4640026	4640439	-	414	11
P125109_04890	P125109_v1_chr	4640676	4641386	-	711	30
P125109_04891	P125109_v1_chr	4641613	4642571	-	959	69
P125109_04892	P125109_v1_chr	4642822	4643035	+	214	4
P125109_04893	P125109_v1_chr	4643098	4643176	-	79	2
P125109_04894	P125109_v1_chr	4643216	4643294	-	79	1
P125109_04895	P125109_v1_chr	4643330	4643408	-	79	1
P125109_04896	P125109_v1_chr	4643701	4644627	-	927	27
P125109_04897	P125109_v1_chr	4644730	4645124	+	395	2
P125109_04898	P125109_v1_chr	4645112	4645514	+	403	30
P125109_04899	P125109_v1_chr	4645577	4646189	+	613	10
P125109_04900	P125109_v1_chr	4646349	4647779	+	1431	45
P125109_04901	P125109_v1_chr	4648340	4648896	+	557	23
P125109_04902	P125109_v1_chr	4649086	4649231	+	146	6
P125109_04903	P125109_v1_chr	4649350	4650335	+	986	31
P125109_04904	P125109_v1_chr	4650441	4651137	+	697	10
P125109_04905	P125109_v1_chr	4651305	4651834	-	530	12
P125109_04906	P125109_v1_chr	4652237	4653632	-	1396	33
P125109_04907	P125109_v1_chr	4653892	4654593	+	702	25
P125109_04908	P125109_v1_chr	4654795	4655985	+	1191	36
P125109_04909	P125109_v1_chr	4656169	4657270	+	1102	41
P125109_04910	P125109_v1_chr	4657602	4658249	+	648	25
P125109_04911	P125109_v1_chr	4658500	4659696	+	1197	38
P125109_04912	P125109_v1_chr	4659934	4660849	-	916	22
